Gmt time,Ask,Bid,AskVolume,BidVolume
07.04.2023 00:42:01.433,13056.281,13052.729,0.0004,0.0004
07.04.2023 00:42:08.321,13056.081000000002,13052.717,0.0004,0.0004
07.04.2023 00:42:08.371,13056.181,13052.618999999999,0.0004,0.0004
07.04.2023 00:42:08.481,13055.991000000002,13052.717,0.0004,0.0004
07.04.2023 00:42:08.531,13056.061000000002,13052.538999999999,0.0004,0.0004
07.04.2023 00:42:08.639,13056.013,13052.769,0.0004,0.0004
07.04.2023 00:42:08.690,13056.181,13052.759,0.0004,0.0004
07.04.2023 00:42:09.933,13056.121000000001,13052.787,0.0004,0.0004
07.04.2023 00:42:09.983,13056.101,13052.618999999999,0.0004,0.0004
07.04.2023 00:42:10.095,13056.061000000002,13052.798999999999,0.0004,0.0012
07.04.2023 00:42:10.145,13055.981000000002,13052.519,0.0004,0.0004
07.04.2023 00:42:13.219,13056.013,13052.899,0.0004,0.0004
07.04.2023 00:42:13.270,13056.151000000002,13052.679,0.0004,0.0004
07.04.2023 00:42:13.382,13056.163,13052.708999999999,0.0004,0.0004
07.04.2023 00:42:13.432,13056.011,13052.778999999999,0.0004,0.0004
07.04.2023 00:42:13.540,13056.243,13052.909,0.0004,0.0004
07.04.2023 00:42:13.590,13056.311000000002,13052.839,0.0004,0.0004
07.04.2023 00:42:13.700,13056.313,13053.108999999999,0.0004,0.0004
07.04.2023 00:42:13.751,13056.581000000002,13053.019,0.0004,0.0004
07.04.2023 00:42:13.861,13056.001000000002,13052.769,0.0004,0.0012
07.04.2023 00:42:13.912,13056.201000000001,13052.749,0.0004,0.0004
07.04.2023 00:42:16.854,13056.003,13053.089,0.0004,0.0004
07.04.2023 00:42:16.905,13056.531,13053.099,0.0004,0.0004
07.04.2023 00:42:20.264,13056.391000000001,13053.087,0.0004,0.0004
07.04.2023 00:42:20.315,13056.111,13052.858999999999,0.0004,0.0004
07.04.2023 00:42:23.488,13056.343,13053.089,0.0004,0.0004
07.04.2023 00:42:23.538,13056.551000000001,13053.288999999999,0.0004,0.0004
07.04.2023 00:42:29.109,13056.523000000001,13053.139,0.0004,0.0004
07.04.2023 00:42:29.160,13056.591,13053.169,0.0004,0.0004
07.04.2023 00:42:29.270,13056.481000000002,13053.146999999999,0.0004,0.0004
07.04.2023 00:42:29.321,13056.581000000002,13053.059,0.0004,0.0004
07.04.2023 00:42:40.305,13056.231000000002,13052.759,0.0004,0.0012
07.04.2023 00:42:40.355,13056.271,13052.719,0.0004,0.0004
07.04.2023 00:42:44.636,13056.003,13053.288999999999,0.0004,0.0004
07.04.2023 00:42:44.687,13056.511,13053.108999999999,0.0004,0.0004
07.04.2023 00:42:44.988,13056.301000000001,13052.899,0.0004,0.0012
07.04.2023 00:42:45.038,13056.321000000002,13052.899,0.0004,0.0004
07.04.2023 00:42:45.142,13056.363000000001,13053.059,0.0004,0.0004
07.04.2023 00:42:45.192,13056.591,13053.028999999999,0.0004,0.0004
07.04.2023 00:43:01.450,13056.553,13053.169,0.0004,0.0004
07.04.2023 00:43:01.500,13056.661000000002,13053.139,0.0004,0.0004
07.04.2023 00:43:02.066,13056.673,13053.229,0.0004,0.0004
07.04.2023 00:43:02.117,13056.741000000002,13053.269,0.0004,0.0004
07.04.2023 00:43:13.290,13056.641000000001,13053.389,0.0004,0.0012
07.04.2023 00:43:13.341,13056.651000000002,13053.169,0.0004,0.0004
07.04.2023 00:43:13.615,13056.581000000002,13053.137,0.0004,0.0004
07.04.2023 00:43:13.666,13056.481000000002,13053.099,0.0004,0.0004
07.04.2023 00:43:13.781,13056.533000000001,13053.198999999999,0.0004,0.0004
07.04.2023 00:43:13.832,13056.411000000002,13053.139,0.0004,0.0004
07.04.2023 00:43:14.300,13056.551000000001,13053.117,0.0004,0.0004
07.04.2023 00:43:14.351,13056.481000000002,13053.059,0.0004,0.0004
07.04.2023 00:43:41.891,13056.483,13053.628999999999,0.0004,0.0004
07.04.2023 00:43:41.942,13057.171000000002,13053.679,0.0004,0.0004
07.04.2023 00:43:42.049,13057.183,13053.858999999999,0.0004,0.0004
07.04.2023 00:43:42.100,13057.341,13053.819,0.0004,0.0004
07.04.2023 00:43:42.210,13057.071000000002,13053.559,0.0004,0.0012
07.04.2023 00:43:42.261,13057.061000000002,13053.548999999999,0.0004,0.0004
07.04.2023 00:43:47.646,13056.761,13053.208999999999,0.0004,0.0012
07.04.2023 00:43:47.697,13056.731000000002,13053.288999999999,0.0004,0.0004
07.04.2023 00:43:55.531,13056.693000000001,13053.399,0.0004,0.0004
07.04.2023 00:43:55.582,13056.821000000002,13053.399,0.0004,0.0004
07.04.2023 00:43:56.232,13056.603000000001,13053.798999999999,0.0004,0.0004
07.04.2023 00:43:56.282,13057.011,13053.798999999999,0.0004,0.0004
07.04.2023 00:43:57.117,13057.083,13053.659,0.0004,0.0004
07.04.2023 00:43:57.167,13056.911000000002,13053.708999999999,0.0004,0.0004
07.04.2023 00:43:57.725,13057.011,13053.657,0.0004,0.0004
07.04.2023 00:43:57.776,13056.811000000002,13053.538999999999,0.0004,0.0004
07.04.2023 00:43:58.564,13057.033000000001,13053.679,0.0004,0.0004
07.04.2023 00:43:58.614,13057.141000000001,13053.708999999999,0.0004,0.0004
07.04.2023 00:43:58.725,13057.021,13053.637,0.0004,0.0004
07.04.2023 00:43:58.775,13057.061000000002,13053.559,0.0004,0.0004
07.04.2023 00:43:59.572,13057.033000000001,13053.618999999999,0.0004,0.0004
07.04.2023 00:43:59.622,13057.121000000001,13053.628999999999,0.0004,0.0004
07.04.2023 00:43:59.845,13057.093,13053.778999999999,0.0004,0.0004
07.04.2023 00:43:59.895,13057.181,13053.788999999999,0.0004,0.0004
07.04.2023 00:44:00.162,13056.801000000001,13053.717,0.0004,0.0004
07.04.2023 00:44:00.213,13057.011,13053.548999999999,0.0004,0.0004
07.04.2023 00:44:01.174,13056.803,13053.708999999999,0.0004,0.0004
07.04.2023 00:44:01.225,13057.291000000001,13053.708999999999,0.0004,0.0004
07.04.2023 00:44:04.522,13057.171000000002,13053.717,0.0004,0.0004
07.04.2023 00:44:04.573,13057.151000000002,13053.669,0.0004,0.0004
07.04.2023 00:44:05.074,13057.143,13053.769,0.0004,0.0004
07.04.2023 00:44:05.124,13057.251000000002,13053.778999999999,0.0004,0.0004
07.04.2023 00:44:06.186,13056.771,13053.229,0.0004,0.0012
07.04.2023 00:44:06.237,13056.781,13053.499,0.0004,0.0004
07.04.2023 00:44:29.683,13056.511,13053.217,0.0004,0.0004
07.04.2023 00:44:29.734,13056.581000000002,13053.089,0.0004,0.0004
07.04.2023 00:44:30.114,13056.781,13053.239,0.0004,0.0004
07.04.2023 00:44:30.274,13056.501000000002,13053.297,0.0004,0.0004
07.04.2023 00:44:30.324,13056.501000000002,13053.038999999999,0.0004,0.0004
07.04.2023 00:44:31.510,13056.553,13053.169,0.0004,0.0004
07.04.2023 00:44:31.561,13056.681,13053.108999999999,0.0004,0.0004
07.04.2023 00:44:31.717,13056.581000000002,13053.157,0.0004,0.0004
07.04.2023 00:44:31.767,13056.481000000002,13053.048999999999,0.0004,0.0004
07.04.2023 00:44:38.845,13056.573,13053.219,0.0004,0.0004
07.04.2023 00:44:38.895,13056.621000000001,13053.198999999999,0.0004,0.0004
07.04.2023 00:44:40.942,13056.613000000001,13053.249,0.0004,0.0004
07.04.2023 00:44:40.993,13056.711000000001,13053.309,0.0004,0.0004
07.04.2023 00:44:43.636,13056.351,13052.819,0.0004,0.0012
07.04.2023 00:44:43.686,13056.381000000001,13052.878999999999,0.0004,0.0004
07.04.2023 00:44:44.659,13056.383000000002,13053.069,0.0004,0.0004
07.04.2023 00:44:44.709,13056.531,13053.099,0.0004,0.0004
07.04.2023 00:44:44.819,13056.351,13053.099,0.0004,0.0012
07.04.2023 00:44:44.869,13056.381000000001,13052.858999999999,0.0004,0.0004
07.04.2023 00:44:47.779,13056.283000000001,13053.028999999999,0.0004,0.0004
07.04.2023 00:44:47.830,13056.531,13053.028999999999,0.0004,0.0004
07.04.2023 00:44:48.365,13056.583,13053.128999999999,0.0004,0.0004
07.04.2023 00:44:48.415,13056.671000000002,13053.208999999999,0.0004,0.0004
07.04.2023 00:44:51.585,13056.521,13053.197,0.0004,0.0004
07.04.2023 00:44:51.636,13056.571000000002,13053.059,0.0004,0.0004
07.04.2023 00:44:56.635,13056.381000000001,13052.919,0.0004,0.0012
07.04.2023 00:44:56.686,13056.301000000001,13052.899,0.0004,0.0004
07.04.2023 00:44:57.723,13056.303,13053.028999999999,0.0004,0.0004
07.04.2023 00:44:57.774,13056.531,13053.059,0.0004,0.0004
07.04.2023 00:44:58.410,13056.251000000002,13052.819,0.0004,0.0012
07.04.2023 00:44:58.461,13056.241000000002,13052.749,0.0004,0.0004
07.04.2023 00:44:59.915,13056.151000000002,13052.717,0.0004,0.0004
07.04.2023 00:44:59.965,13056.111,13052.659,0.0004,0.0004
07.04.2023 00:45:00.466,13056.081000000002,13052.798999999999,0.0004,0.0012
07.04.2023 00:45:00.517,13056.031,13052.569,0.0004,0.0004
07.04.2023 00:45:00.870,13056.003,13052.679,0.0004,0.0004
07.04.2023 00:45:00.920,13056.191,13052.679,0.0004,0.0004
07.04.2023 00:45:01.189,13055.913,13052.729,0.0004,0.0004
07.04.2023 00:45:01.240,13056.271,13052.769,0.0004,0.0004
07.04.2023 00:45:01.796,13056.121000000001,13052.767,0.0004,0.0004
07.04.2023 00:45:01.846,13056.141000000001,13052.719,0.0004,0.0004
07.04.2023 00:45:01.956,13055.811000000002,13052.788999999999,0.0004,0.0012
07.04.2023 00:45:02.007,13056.031,13052.519,0.0004,0.0004
07.04.2023 00:45:02.401,13055.993,13052.698999999999,0.0004,0.0004
07.04.2023 00:45:02.452,13056.161000000002,13052.688999999998,0.0004,0.0004
07.04.2023 00:45:02.669,13055.811000000002,13052.607,0.0004,0.0004
07.04.2023 00:45:02.720,13056.051000000001,13052.579,0.0004,0.0004
07.04.2023 00:45:03.786,13056.063,13052.628999999999,0.0004,0.0004
07.04.2023 00:45:03.836,13056.171000000002,13052.719,0.0004,0.0004
07.04.2023 00:45:04.353,13055.781,13052.309,0.0004,0.0012
07.04.2023 00:45:04.404,13055.781,13052.239,0.0004,0.0004
07.04.2023 00:45:08.340,13055.541000000001,13052.287,0.0004,0.0004
07.04.2023 00:45:08.391,13055.531,13052.099,0.0004,0.0004
07.04.2023 00:45:13.937,13055.281,13051.989,0.0004,0.0012
07.04.2023 00:45:13.988,13055.261,13051.788999999999,0.0004,0.0004
07.04.2023 00:45:14.279,13055.243,13051.819,0.0004,0.0004
07.04.2023 00:45:14.329,13055.341,13051.849,0.0004,0.0004
07.04.2023 00:45:14.715,13055.201000000001,13051.867,0.0004,0.0004
07.04.2023 00:45:14.766,13055.271,13051.759,0.0004,0.0004
07.04.2023 00:45:15.578,13055.131000000001,13051.717,0.0004,0.0004
07.04.2023 00:45:15.628,13055.091,13051.899,0.0004,0.0004
07.04.2023 00:45:15.740,13055.031,13051.677,0.0004,0.0004
07.04.2023 00:45:15.790,13054.801000000001,13051.548999999999,0.0004,0.0004
07.04.2023 00:45:17.161,13054.731000000002,13051.298999999999,0.0004,0.0012
07.04.2023 00:45:17.212,13054.731000000002,13051.288999999999,0.0004,0.0004
07.04.2023 00:45:19.031,13054.491000000002,13051.226999999999,0.0004,0.0004
07.04.2023 00:45:19.081,13054.571000000002,13051.059,0.0004,0.0004
07.04.2023 00:45:19.429,13054.533000000001,13051.118999999999,0.0004,0.0004
07.04.2023 00:45:19.480,13054.411000000002,13051.188999999998,0.0004,0.0004
07.04.2023 00:45:19.938,13054.693000000001,13051.519,0.0004,0.0004
07.04.2023 00:45:19.989,13055.001000000002,13051.788999999999,0.0004,0.0004
07.04.2023 00:45:20.345,13054.721000000001,13051.499,0.0004,0.0012
07.04.2023 00:45:20.395,13054.691,13051.229,0.0004,0.0004
07.04.2023 00:45:20.866,13054.723,13051.349,0.0004,0.0004
07.04.2023 00:45:20.916,13054.791000000001,13051.599,0.0004,0.0004
07.04.2023 00:45:21.672,13054.711000000001,13051.489,0.0004,0.0012
07.04.2023 00:45:21.723,13054.791000000001,13051.219,0.0004,0.0004
07.04.2023 00:45:24.942,13054.693000000001,13051.739,0.0004,0.0004
07.04.2023 00:45:24.993,13055.221000000001,13051.788999999999,0.0004,0.0004
07.04.2023 00:45:25.495,13055.121000000001,13051.889,0.0004,0.0012
07.04.2023 00:45:25.546,13055.191,13051.708999999999,0.0004,0.0004
07.04.2023 00:45:25.876,13054.851,13051.309,0.0004,0.0012
07.04.2023 00:45:25.926,13054.841,13051.589,0.0004,0.0004
07.04.2023 00:45:26.659,13054.781,13051.387,0.0004,0.0004
07.04.2023 00:45:26.710,13054.761,13051.278999999999,0.0004,0.0004
07.04.2023 00:45:30.252,13054.713000000002,13051.519,0.0004,0.0004
07.04.2023 00:45:30.302,13055.031,13051.548999999999,0.0004,0.0004
07.04.2023 00:45:30.413,13054.803,13051.759,0.0004,0.0004
07.04.2023 00:45:30.463,13055.221000000001,13051.759,0.0004,0.0004
07.04.2023 00:45:30.573,13054.811000000002,13051.608999999999,0.0004,0.0012
07.04.2023 00:45:30.624,13055.091,13051.559,0.0004,0.0004
07.04.2023 00:45:31.484,13055.013,13051.688999999998,0.0004,0.0004
07.04.2023 00:45:31.535,13055.141000000001,13051.649,0.0004,0.0004
07.04.2023 00:45:31.645,13054.991000000002,13051.707,0.0004,0.0004
07.04.2023 00:45:31.696,13055.021,13051.559,0.0004,0.0004
07.04.2023 00:45:32.812,13055.063,13051.749,0.0004,0.0004
07.04.2023 00:45:32.863,13055.261,13051.739,0.0004,0.0004
07.04.2023 00:45:33.431,13055.203000000001,13051.889,0.0004,0.0004
07.04.2023 00:45:33.482,13055.361,13051.819,0.0004,0.0004
07.04.2023 00:45:33.593,13055.323,13052.188999999998,0.0004,0.0004
07.04.2023 00:45:33.644,13055.611,13052.149,0.0004,0.0004
07.04.2023 00:45:34.780,13055.663,13052.219,0.0004,0.0004
07.04.2023 00:45:34.831,13055.501000000002,13052.278999999999,0.0004,0.0004
07.04.2023 00:45:35.101,13055.783000000001,13052.599,0.0004,0.0004
07.04.2023 00:45:35.152,13056.031,13052.608999999999,0.0004,0.0004
07.04.2023 00:45:36.350,13055.761,13052.489,0.0004,0.0012
07.04.2023 00:45:36.401,13055.791000000001,13052.249,0.0004,0.0004
07.04.2023 00:45:37.445,13055.513,13052.319,0.0004,0.0004
07.04.2023 00:45:37.496,13055.821000000002,13052.349,0.0004,0.0004
07.04.2023 00:45:37.607,13055.681,13052.317,0.0004,0.0004
07.04.2023 00:45:37.658,13055.741000000002,13052.288999999999,0.0004,0.0004
07.04.2023 00:45:37.766,13055.301000000001,13052.298999999999,0.0004,0.0012
07.04.2023 00:45:37.816,13055.551000000001,13052.099,0.0004,0.0004
07.04.2023 00:45:37.982,13055.493,13052.118999999999,0.0004,0.0004
07.04.2023 00:45:38.032,13055.601,13052.198999999999,0.0004,0.0004
07.04.2023 00:45:38.370,13055.653,13052.259,0.0004,0.0004
07.04.2023 00:45:38.420,13055.721000000001,13052.489,0.0004,0.0004
07.04.2023 00:45:39.220,13055.591,13052.287,0.0004,0.0004
07.04.2023 00:45:39.270,13055.681,13052.208999999999,0.0004,0.0004
07.04.2023 00:45:39.543,13055.511,13052.187,0.0004,0.0004
07.04.2023 00:45:39.594,13055.521,13052.079,0.0004,0.0004
07.04.2023 00:45:39.704,13055.313,13052.298999999999,0.0004,0.0004
07.04.2023 00:45:39.754,13055.781,13052.309,0.0004,0.0004
07.04.2023 00:45:41.363,13055.491000000002,13052.099,0.0004,0.0012
07.04.2023 00:45:41.414,13055.501000000002,13052.028999999999,0.0004,0.0004
07.04.2023 00:45:43.385,13055.241000000002,13051.719,0.0004,0.0012
07.04.2023 00:45:43.436,13055.211000000001,13051.788999999999,0.0004,0.0004
07.04.2023 00:45:43.541,13055.193000000001,13051.878999999999,0.0004,0.0004
07.04.2023 00:45:43.591,13055.311000000002,13051.809,0.0004,0.0004
07.04.2023 00:45:44.107,13055.221000000001,13051.847,0.0004,0.0004
07.04.2023 00:45:44.158,13055.261,13051.759,0.0004,0.0004
07.04.2023 00:45:44.266,13055.243,13051.839,0.0004,0.0004
07.04.2023 00:45:44.317,13055.301000000001,13051.899,0.0004,0.0004
07.04.2023 00:45:44.426,13055.281,13051.867,0.0004,0.0004
07.04.2023 00:45:44.477,13055.281,13051.769,0.0004,0.0004
07.04.2023 00:45:45.678,13055.001000000002,13051.798999999999,0.0004,0.0012
07.04.2023 00:45:45.729,13055.061000000002,13051.569,0.0004,0.0004
07.04.2023 00:45:46.166,13055.053,13051.708999999999,0.0004,0.0004
07.04.2023 00:45:46.217,13055.091,13051.618999999999,0.0004,0.0004
07.04.2023 00:45:46.326,13055.093,13051.719,0.0004,0.0004
07.04.2023 00:45:46.376,13055.181,13051.778999999999,0.0004,0.0004
07.04.2023 00:45:47.039,13055.011,13051.737,0.0004,0.0004
07.04.2023 00:45:47.089,13055.061000000002,13051.538999999999,0.0004,0.0004
07.04.2023 00:45:47.662,13055.043000000001,13051.669,0.0004,0.0004
07.04.2023 00:45:47.712,13055.111,13051.618999999999,0.0004,0.0004
07.04.2023 00:45:48.589,13055.031,13051.646999999999,0.0004,0.0004
07.04.2023 00:45:48.640,13055.011,13051.599,0.0004,0.0004
07.04.2023 00:45:49.758,13054.711000000001,13051.219,0.0004,0.0012
07.04.2023 00:45:49.808,13054.701000000001,13051.259,0.0004,0.0004
07.04.2023 00:45:51.123,13054.693000000001,13051.358999999999,0.0004,0.0004
07.04.2023 00:45:51.173,13054.831000000002,13051.319,0.0004,0.0004
07.04.2023 00:45:51.284,13054.823,13051.519,0.0004,0.0004
07.04.2023 00:45:51.334,13055.001000000002,13051.538999999999,0.0004,0.0004
07.04.2023 00:45:54.653,13054.771,13051.489,0.0004,0.0012
07.04.2023 00:45:54.704,13054.501000000002,13051.489,0.0004,0.0004
07.04.2023 00:45:55.261,13054.661000000002,13051.287,0.0004,0.0004
07.04.2023 00:45:55.312,13054.661000000002,13051.139,0.0004,0.0004
07.04.2023 00:45:57.107,13054.561000000002,13051.146999999999,0.0004,0.0004
07.04.2023 00:45:57.157,13054.541000000001,13051.298999999999,0.0004,0.0004
07.04.2023 00:46:00.230,13054.201000000001,13050.719,0.0004,0.0012
07.04.2023 00:46:00.280,13054.221000000001,13050.798999999999,0.0004,0.0004
07.04.2023 00:46:00.389,13054.293000000001,13051.298999999999,0.0004,0.0004
07.04.2023 00:46:00.439,13054.511,13051.099,0.0004,0.0004
07.04.2023 00:46:01.378,13054.573,13051.159,0.0004,0.0004
07.04.2023 00:46:01.428,13054.681,13051.149,0.0004,0.0004
07.04.2023 00:46:01.700,13054.691,13051.259,0.0004,0.0004
07.04.2023 00:46:02.140,13054.501000000002,13051.108999999999,0.0004,0.0012
07.04.2023 00:46:02.190,13054.481000000002,13051.028999999999,0.0004,0.0004
07.04.2023 00:46:02.636,13054.241000000002,13050.749,0.0004,0.0012
07.04.2023 00:46:02.686,13054.231000000002,13050.769,0.0004,0.0004
07.04.2023 00:46:03.716,13054.091,13050.807,0.0004,0.0004
07.04.2023 00:46:03.766,13054.141000000001,13050.688999999998,0.0004,0.0004
07.04.2023 00:46:06.091,13054.021,13050.697,0.0004,0.0004
07.04.2023 00:46:06.141,13053.981000000002,13050.519,0.0004,0.0004
07.04.2023 00:46:09.714,13053.691,13050.278999999999,0.0004,0.0012
07.04.2023 00:46:09.765,13053.781,13050.269,0.0004,0.0004
07.04.2023 00:46:11.192,13053.541000000001,13050.099,0.0004,0.0012
07.04.2023 00:46:11.243,13053.551000000001,13050.108999999999,0.0004,0.0004
07.04.2023 00:46:14.767,13053.543000000001,13050.139,0.0004,0.0004
07.04.2023 00:46:14.817,13053.401000000002,13050.169,0.0004,0.0004
07.04.2023 00:46:15.608,13053.581000000002,13050.298999999999,0.0004,0.0012
07.04.2023 00:46:15.659,13053.501000000002,13050.108999999999,0.0004,0.0004
07.04.2023 00:46:15.773,13053.503,13050.198999999999,0.0004,0.0004
07.04.2023 00:46:15.823,13053.691,13050.139,0.0004,0.0004
07.04.2023 00:46:16.529,13053.561000000002,13050.137,0.0004,0.0004
07.04.2023 00:46:16.580,13053.521,13050.089,0.0004,0.0004
07.04.2023 00:46:17.069,13053.503,13050.219,0.0004,0.0004
07.04.2023 00:46:17.120,13053.621000000001,13050.159,0.0004,0.0004
07.04.2023 00:46:17.478,13053.261,13049.729,0.0004,0.0012
07.04.2023 00:46:17.528,13053.001000000002,13049.708999999999,0.0004,0.0004
07.04.2023 00:46:18.191,13053.003,13049.909,0.0004,0.0004
07.04.2023 00:46:18.242,13053.301000000001,13049.889,0.0004,0.0004
07.04.2023 00:46:18.353,13053.293000000001,13050.019,0.0004,0.0004
07.04.2023 00:46:18.403,13053.501000000002,13050.108999999999,0.0004,0.0004
07.04.2023 00:46:21.963,13053.261,13049.729,0.0004,0.0012
07.04.2023 00:46:22.014,13053.191,13049.729,0.0004,0.0004
07.04.2023 00:46:22.776,13053.203000000001,13050.059,0.0004,0.0004
07.04.2023 00:46:22.826,13053.541000000001,13050.048999999999,0.0004,0.0004
07.04.2023 00:46:23.699,13053.001000000002,13049.989,0.0004,0.0012
07.04.2023 00:46:23.750,13053.221000000001,13049.719,0.0004,0.0004
07.04.2023 00:46:24.392,13053.273000000001,13049.878999999999,0.0004,0.0004
07.04.2023 00:46:24.442,13053.331000000002,13049.829,0.0004,0.0004
07.04.2023 00:46:24.912,13053.081000000002,13049.519,0.0004,0.0012
07.04.2023 00:46:24.962,13052.991000000002,13049.599,0.0004,0.0004
07.04.2023 00:46:26.787,13052.871000000001,13049.537,0.0004,0.0004
07.04.2023 00:46:26.837,13052.831000000002,13049.378999999999,0.0004,0.0004
07.04.2023 00:46:28.673,13052.711000000001,13049.499,0.0004,0.0012
07.04.2023 00:46:28.724,13052.771,13049.298999999999,0.0004,0.0004
07.04.2023 00:46:28.832,13052.531,13049.277,0.0004,0.0004
07.04.2023 00:46:28.882,13052.541000000001,13049.009,0.0004,0.0004
07.04.2023 00:46:30.864,13052.523000000001,13049.259,0.0004,0.0004
07.04.2023 00:46:30.914,13052.721000000001,13049.219,0.0004,0.0004
07.04.2023 00:46:31.119,13052.773000000001,13049.319,0.0004,0.0004
07.04.2023 00:46:31.169,13052.831000000002,13049.349,0.0004,0.0004
07.04.2023 00:46:31.279,13052.613000000001,13049.608999999999,0.0004,0.0004
07.04.2023 00:46:31.329,13053.001000000002,13049.788999999999,0.0004,0.0004
07.04.2023 00:46:32.937,13052.361,13048.919,0.0004,0.0012
07.04.2023 00:46:32.988,13052.291000000001,13048.839,0.0004,0.0004
07.04.2023 00:46:33.165,13052.291000000001,13048.837,0.0004,0.0004
07.04.2023 00:46:33.215,13052.191,13048.788999999999,0.0004,0.0004
07.04.2023 00:46:35.837,13052.293000000001,13049.059,0.0004,0.0004
07.04.2023 00:46:35.887,13052.481000000002,13049.288999999999,0.0004,0.0004
07.04.2023 00:46:36.068,13052.573,13049.179,0.0004,0.0004
07.04.2023 00:46:36.119,13052.611,13049.149,0.0004,0.0004
07.04.2023 00:46:37.095,13052.403,13049.269,0.0004,0.0004
07.04.2023 00:46:37.146,13052.721000000001,13049.489,0.0004,0.0004
07.04.2023 00:46:37.434,13052.691,13049.297,0.0004,0.0004
07.04.2023 00:46:37.484,13052.691,13049.128999999999,0.0004,0.0004
07.04.2023 00:46:39.369,13052.501000000002,13049.127,0.0004,0.0004
07.04.2023 00:46:39.419,13052.561000000002,13049.298999999999,0.0004,0.0004
07.04.2023 00:46:40.921,13052.503,13049.389,0.0004,0.0004
07.04.2023 00:46:40.971,13052.681,13049.188999999998,0.0004,0.0004
07.04.2023 00:46:41.081,13052.643,13049.239,0.0004,0.0004
07.04.2023 00:46:41.131,13052.691,13049.259,0.0004,0.0004
07.04.2023 00:46:41.240,13052.101,13048.909,0.0004,0.0012
07.04.2023 00:46:41.291,13052.301000000001,13048.878999999999,0.0004,0.0004
07.04.2023 00:46:43.131,13052.261,13048.999,0.0004,0.0012
07.04.2023 00:46:43.182,13052.211000000001,13048.788999999999,0.0004,0.0004
07.04.2023 00:46:43.284,13052.283000000001,13048.889,0.0004,0.0004
07.04.2023 00:46:43.335,13052.391000000001,13048.909,0.0004,0.0004
07.04.2023 00:46:45.783,13052.303,13049.099,0.0004,0.0004
07.04.2023 00:46:45.834,13052.591,13049.288999999999,0.0004,0.0004
07.04.2023 00:46:46.572,13051.981000000002,13048.528999999999,0.0004,0.0012
07.04.2023 00:46:46.622,13051.801000000001,13048.589,0.0004,0.0004
07.04.2023 00:46:49.419,13052.043000000001,13048.608999999999,0.0004,0.0004
07.04.2023 00:46:49.469,13052.151000000002,13048.669,0.0004,0.0004
07.04.2023 00:46:49.579,13052.031,13048.646999999999,0.0004,0.0004
07.04.2023 00:46:49.630,13051.991000000002,13048.519,0.0004,0.0004
07.04.2023 00:46:53.376,13051.751000000002,13048.298999999999,0.0004,0.0012
07.04.2023 00:46:53.426,13051.501000000002,13048.309,0.0004,0.0004
07.04.2023 00:46:53.941,13051.733,13048.548999999999,0.0004,0.0004
07.04.2023 00:46:53.991,13052.031,13048.608999999999,0.0004,0.0004
07.04.2023 00:46:54.261,13051.811000000002,13048.597,0.0004,0.0004
07.04.2023 00:46:54.312,13051.881000000001,13048.378999999999,0.0004,0.0004
07.04.2023 00:46:54.839,13051.681,13048.396999999999,0.0004,0.0004
07.04.2023 00:46:54.890,13051.771,13048.278999999999,0.0004,0.0004
07.04.2023 00:46:56.033,13051.661000000002,13048.277,0.0004,0.0004
07.04.2023 00:46:56.084,13051.631000000001,13048.198999999999,0.0004,0.0004
07.04.2023 00:46:56.573,13051.521,13048.107,0.0004,0.0004
07.04.2023 00:46:56.623,13051.581000000002,13048.079,0.0004,0.0004
07.04.2023 00:46:58.829,13051.533000000001,13048.489,0.0004,0.0004
07.04.2023 00:46:58.880,13051.711000000001,13048.219,0.0004,0.0004
07.04.2023 00:46:58.994,13051.321000000002,13047.839,0.0004,0.0004
07.04.2023 00:47:00.078,13051.191,13047.896999999999,0.0004,0.0004
07.04.2023 00:47:00.129,13051.291000000001,13047.759,0.0004,0.0004
07.04.2023 00:47:00.550,13051.161000000002,13047.767,0.0004,0.0004
07.04.2023 00:47:00.600,13051.181,13047.679,0.0004,0.0004
07.04.2023 00:47:00.712,13051.001000000002,13047.646999999999,0.0004,0.0004
07.04.2023 00:47:00.762,13051.091,13047.589,0.0004,0.0004
07.04.2023 00:47:00.883,13051.013,13047.708999999999,0.0004,0.0004
07.04.2023 00:47:00.933,13051.131000000001,13047.688999999998,0.0004,0.0004
07.04.2023 00:47:01.074,13051.081000000002,13047.677,0.0004,0.0004
07.04.2023 00:47:01.125,13051.001000000002,13047.548999999999,0.0004,0.0004
07.04.2023 00:47:01.628,13050.751000000002,13047.249,0.0004,0.0012
07.04.2023 00:47:01.679,13050.781,13047.239,0.0004,0.0004
07.04.2023 00:47:01.788,13050.511,13047.288999999999,0.0004,0.0012
07.04.2023 00:47:01.839,13050.301000000001,13047.048999999999,0.0004,0.0004
07.04.2023 00:47:05.719,13050.271,13046.989,0.0004,0.0012
07.04.2023 00:47:05.770,13050.291000000001,13046.708999999999,0.0004,0.0004
07.04.2023 00:47:05.881,13050.051000000001,13046.726999999999,0.0004,0.0004
07.04.2023 00:47:05.931,13050.051000000001,13046.559,0.0004,0.0004
07.04.2023 00:47:06.808,13050.033000000001,13046.819,0.0004,0.0004
07.04.2023 00:47:06.858,13050.261,13046.798999999999,0.0004,0.0004
07.04.2023 00:47:07.751,13050.061000000002,13046.757,0.0004,0.0004
