Symbol, Date, Open, High, Low, Close, Volume
MCD, 2021-10-27T19:31:00.000Z, 0.8088, 0.8089, 0.80875, 0.80885, -1
MCD, 2021-10-27T19:32:00.000Z, 0.80885, 0.80885, 0.80875, 0.8088, -1
MCD, 2021-10-27T19:33:00.000Z, 0.8088, 0.8089, 0.80875, 0.8088, -1
MCD, 2021-10-27T19:34:00.000Z, 0.8088, 0.80895, 0.8088, 0.80895, -1
MCD, 2021-10-27T19:35:00.000Z, 0.80895, 0.80895, 0.80885, 0.80895, -1
MCD, 2021-10-27T19:36:00.000Z, 0.80895, 0.809, 0.8089, 0.80895, -1
MCD, 2021-10-27T19:37:00.000Z, 0.80895, 0.809, 0.80885, 0.80895, -1
MCD, 2021-10-27T19:38:00.000Z, 0.80895, 0.8092, 0.80895, 0.80915, -1
MCD, 2021-10-27T19:39:00.000Z, 0.80915, 0.80925, 0.8091, 0.80915, -1
MCD, 2021-10-27T19:40:00.000Z, 0.80915, 0.8092, 0.8091, 0.8091, -1
MCD, 2021-10-27T19:41:00.000Z, 0.8091, 0.8091, 0.8089, 0.809, -1
MCD, 2021-10-27T19:42:00.000Z, 0.809, 0.809, 0.80885, 0.80895, -1
MCD, 2021-10-27T19:43:00.000Z, 0.80895, 0.8091, 0.80895, 0.8091, -1
MCD, 2021-10-27T19:44:00.000Z, 0.8091, 0.80925, 0.80905, 0.8092, -1
MCD, 2021-10-27T19:45:00.000Z, 0.8092, 0.8093, 0.80915, 0.8092, -1
MCD, 2021-10-27T19:46:00.000Z, 0.8092, 0.80925, 0.80915, 0.80915, -1
MCD, 2021-10-27T19:47:00.000Z, 0.80915, 0.80915, 0.80895, 0.809, -1
MCD, 2021-10-27T19:48:00.000Z, 0.809, 0.80905, 0.80885, 0.80885, -1
MCD, 2021-10-27T19:49:00.000Z, 0.80885, 0.80895, 0.80885, 0.80885, -1
MCD, 2021-10-27T19:50:00.000Z, 0.80885, 0.809, 0.80885, 0.80895, -1
MCD, 2021-10-27T19:51:00.000Z, 0.80895, 0.809, 0.80885, 0.8089, -1
MCD, 2021-10-27T19:52:00.000Z, 0.8089, 0.8089, 0.8088, 0.8088, -1
MCD, 2021-10-27T19:53:00.000Z, 0.8088, 0.8089, 0.8088, 0.80885, -1
MCD, 2021-10-27T19:54:00.000Z, 0.80885, 0.809, 0.80885, 0.80885, -1
MCD, 2021-10-27T19:55:00.000Z, 0.80885, 0.80885, 0.80875, 0.8088, -1
MCD, 2021-10-27T19:56:00.000Z, 0.8088, 0.8088, 0.8087, 0.8087, -1
MCD, 2021-10-27T19:57:00.000Z, 0.8087, 0.8087, 0.8085, 0.80855, -1
MCD, 2021-10-27T19:58:00.000Z, 0.80855, 0.8087, 0.80845, 0.8086, -1
MCD, 2021-10-27T19:59:00.000Z, 0.8086, 0.80875, 0.8084, 0.80845, -1
MCD, 2021-10-27T20:00:00.000Z, 0.80845, 0.8088, 0.80845, 0.8087, -1
MCD, 2021-10-27T20:01:00.000Z, 0.8087, 0.80875, 0.8087, 0.80875, -1
MCD, 2021-10-27T20:02:00.000Z, 0.80875, 0.80885, 0.80875, 0.80885, -1
MCD, 2021-10-27T20:03:00.000Z, 0.80885, 0.80885, 0.80875, 0.80875, -1
MCD, 2021-10-27T20:04:00.000Z, 0.80875, 0.8088, 0.8087, 0.8088, -1
MCD, 2021-10-27T20:05:00.000Z, 0.8088, 0.80885, 0.8087, 0.80875, -1
MCD, 2021-10-27T20:06:00.000Z, 0.80875, 0.8089, 0.80875, 0.8089, -1
MCD, 2021-10-27T20:07:00.000Z, 0.8089, 0.8089, 0.80875, 0.80875, -1
