Symbol, Date, Open, High, Low, Close, Volume
M6E, 2021-11-24T15:10:00.000Z, 1.1234, 1.1238, 1.1234, 1.1236, -1
M6E, 2021-11-24T15:11:00.000Z, 1.1236, 1.1238, 1.1235, 1.1238, -1
M6E, 2021-11-24T15:12:00.000Z, 1.1238, 1.1239, 1.1236, 1.12385, -1
M6E, 2021-11-24T15:13:00.000Z, 1.12385, 1.124, 1.12375, 1.1238, -1
M6E, 2021-11-24T15:14:00.000Z, 1.1238, 1.124, 1.1237, 1.12395, -1
M6E, 2021-11-24T15:15:00.000Z, 1.12395, 1.124, 1.1236, 1.1236, -1
M6E, 2021-11-24T15:16:00.000Z, 1.1236, 1.12375, 1.1234, 1.1235, -1
M6E, 2021-11-24T15:17:00.000Z, 1.1235, 1.1235, 1.12305, 1.1234, -1
M6E, 2021-11-24T15:18:00.000Z, 1.1234, 1.1235, 1.1233, 1.1234, -1
M6E, 2021-11-24T15:19:00.000Z, 1.1234, 1.12345, 1.12325, 1.1234, -1
M6E, 2021-11-24T15:20:00.000Z, 1.1234, 1.1234, 1.1232, 1.1233, -1
M6E, 2021-11-24T15:21:00.000Z, 1.1233, 1.12345, 1.12325, 1.1234, -1
M6E, 2021-11-24T15:22:00.000Z, 1.1234, 1.1235, 1.12315, 1.1233, -1
M6E, 2021-11-24T15:23:00.000Z, 1.1233, 1.1237, 1.1232, 1.1237, -1
M6E, 2021-11-24T15:24:00.000Z, 1.1237, 1.12375, 1.1235, 1.1237, -1
M6E, 2021-11-24T15:25:00.000Z, 1.1237, 1.1239, 1.1234, 1.1235, -1
M6E, 2021-11-24T15:26:00.000Z, 1.1235, 1.1235, 1.12305, 1.1232, -1
M6E, 2021-11-24T15:27:00.000Z, 1.1232, 1.1232, 1.12265, 1.12265, -1
M6E, 2021-11-24T15:28:00.000Z, 1.12265, 1.12285, 1.12265, 1.1227, -1
M6E, 2021-11-24T15:29:00.000Z, 1.1227, 1.1228, 1.12265, 1.1228, -1
M6E, 2021-11-24T15:30:00.000Z, 1.1228, 1.1232, 1.12275, 1.1231, -1
M6E, 2021-11-24T15:31:00.000Z, 1.1231, 1.1235, 1.123, 1.1232, -1
M6E, 2021-11-24T15:32:00.000Z, 1.1232, 1.12335, 1.12315, 1.1232, -1
M6E, 2021-11-24T15:33:00.000Z, 1.1232, 1.1233, 1.1231, 1.1232, -1
M6E, 2021-11-24T15:34:00.000Z, 1.1232, 1.1235, 1.1232, 1.1233, -1
M6E, 2021-11-24T15:35:00.000Z, 1.1233, 1.1234, 1.1229, 1.1231, -1
M6E, 2021-11-24T15:36:00.000Z, 1.1231, 1.12325, 1.12305, 1.1232, -1
M6E, 2021-11-24T15:37:00.000Z, 1.1232, 1.1232, 1.123, 1.12315, -1
M6E, 2021-11-24T15:38:00.000Z, 1.12315, 1.1234, 1.1231, 1.1231, -1
M6E, 2021-11-24T15:39:00.000Z, 1.1231, 1.1232, 1.1229, 1.123, -1
M6E, 2021-11-24T15:40:00.000Z, 1.123, 1.123, 1.1226, 1.123, -1
M6E, 2021-11-24T15:41:00.000Z, 1.123, 1.12325, 1.12295, 1.1232, -1
M6E, 2021-11-24T15:42:00.000Z, 1.1232, 1.1235, 1.1231, 1.1234, -1
M6E, 2021-11-24T15:43:00.000Z, 1.1234, 1.1237, 1.1233, 1.1235, -1
M6E, 2021-11-24T15:44:00.000Z, 1.1235, 1.1236, 1.1233, 1.1234, -1
M6E, 2021-11-24T15:45:00.000Z, 1.1234, 1.1234, 1.1231, 1.12325, -1
M6E, 2021-11-24T15:46:00.000Z, 1.12325, 1.1234, 1.1231, 1.1231, -1
M6E, 2021-11-24T15:47:00.000Z, 1.1231, 1.12315, 1.1229, 1.1231, -1
M6E, 2021-11-24T15:48:00.000Z, 1.1231, 1.1232, 1.123, 1.123, -1
M6E, 2021-11-24T15:49:00.000Z, 1.123, 1.1234, 1.123, 1.1233, -1
M6E, 2021-11-24T15:50:00.000Z, 1.1233, 1.1237, 1.1233, 1.1237, -1
M6E, 2021-11-24T15:51:00.000Z, 1.1237, 1.1237, 1.1233, 1.1233, -1
M6E, 2021-11-24T15:52:00.000Z, 1.1233, 1.12365, 1.1232, 1.1236, -1
M6E, 2021-11-24T15:53:00.000Z, 1.1236, 1.12405, 1.1236, 1.1239, -1
M6E, 2021-11-24T15:54:00.000Z, 1.1239, 1.1239, 1.1235, 1.1237, -1
M6E, 2021-11-24T15:55:00.000Z, 1.1237, 1.12375, 1.1231, 1.1233, -1
M6E, 2021-11-24T15:56:00.000Z, 1.1233, 1.1234, 1.123, 1.1234, -1
M6E, 2021-11-24T15:57:00.000Z, 1.1234, 1.1234, 1.12305, 1.1231, -1
M6E, 2021-11-24T15:58:00.000Z, 1.1231, 1.1232, 1.12295, 1.12315, -1
M6E, 2021-11-24T15:59:00.000Z, 1.12315, 1.1233, 1.1229, 1.123, -1
M6E, 2021-11-24T16:00:00.000Z, 1.123, 1.1231, 1.1229, 1.12295, -1
M6E, 2021-11-24T16:01:00.000Z, 1.12295, 1.12305, 1.1228, 1.1229, -1
M6E, 2021-11-24T16:02:00.000Z, 1.1229, 1.12295, 1.1227, 1.1228, -1
M6E, 2021-11-24T16:03:00.000Z, 1.1228, 1.12285, 1.12255, 1.1226, -1
M6E, 2021-11-24T16:04:00.000Z, 1.1226, 1.12265, 1.12225, 1.12235, -1
M6E, 2021-11-24T16:05:00.000Z, 1.12235, 1.12275, 1.12235, 1.1227, -1
M6E, 2021-11-24T16:06:00.000Z, 1.1227, 1.1228, 1.1224, 1.1225, -1
M6E, 2021-11-24T16:07:00.000Z, 1.1225, 1.1226, 1.12225, 1.1225, -1
M6E, 2021-11-24T16:08:00.000Z, 1.1225, 1.1226, 1.1224, 1.1225, -1
M6E, 2021-11-24T16:09:00.000Z, 1.1225, 1.1226, 1.12225, 1.12225, -1
M6E, 2021-11-24T16:10:00.000Z, 1.12225, 1.1225, 1.1222, 1.12245, -1
M6E, 2021-11-24T16:11:00.000Z, 1.12245, 1.1226, 1.12245, 1.1226, -1
M6E, 2021-11-24T16:12:00.000Z, 1.1226, 1.1227, 1.1225, 1.1227, -1
M6E, 2021-11-24T16:13:00.000Z, 1.1227, 1.1227, 1.1224, 1.12245, -1
M6E, 2021-11-24T16:14:00.000Z, 1.12245, 1.12265, 1.12245, 1.1226, -1
M6E, 2021-11-24T16:15:00.000Z, 1.1226, 1.1227, 1.1225, 1.1226, -1
M6E, 2021-11-24T16:16:00.000Z, 1.1226, 1.12265, 1.12245, 1.1226, -1
M6E, 2021-11-24T16:17:00.000Z, 1.1226, 1.1228, 1.12255, 1.1227, -1
M6E, 2021-11-24T16:18:00.000Z, 1.1227, 1.1228, 1.1226, 1.1228, -1
M6E, 2021-11-24T16:19:00.000Z, 1.1228, 1.12305, 1.12255, 1.123, -1
M6E, 2021-11-24T16:20:00.000Z, 1.123, 1.1232, 1.123, 1.1231, -1
M6E, 2021-11-24T16:21:00.000Z, 1.1231, 1.12325, 1.1229, 1.1231, -1
M6E, 2021-11-24T16:22:00.000Z, 1.1231, 1.1233, 1.123, 1.1231, -1
M6E, 2021-11-24T16:23:00.000Z, 1.1231, 1.1231, 1.1228, 1.12295, -1
M6E, 2021-11-24T16:24:00.000Z, 1.12295, 1.1231, 1.1229, 1.1229, -1
M6E, 2021-11-24T16:25:00.000Z, 1.1229, 1.1229, 1.1228, 1.1228, -1
M6E, 2021-11-24T16:26:00.000Z, 1.1228, 1.123, 1.1228, 1.1229, -1
M6E, 2021-11-24T16:27:00.000Z, 1.1229, 1.123, 1.1228, 1.123, -1
M6E, 2021-11-24T16:28:00.000Z, 1.123, 1.1231, 1.1229, 1.12295, -1
M6E, 2021-11-24T16:29:00.000Z, 1.12295, 1.1231, 1.1229, 1.1231, -1
M6E, 2021-11-24T16:30:00.000Z, 1.1231, 1.1231, 1.123, 1.12305, -1
M6E, 2021-11-24T16:31:00.000Z, 1.12305, 1.12305, 1.12285, 1.123, -1
M6E, 2021-11-24T16:32:00.000Z, 1.123, 1.123, 1.1229, 1.1229, -1
M6E, 2021-11-24T16:33:00.000Z, 1.1229, 1.123, 1.1228, 1.123, -1
M6E, 2021-11-24T16:34:00.000Z, 1.123, 1.12305, 1.1229, 1.1229, -1
M6E, 2021-11-24T16:35:00.000Z, 1.1229, 1.1231, 1.1229, 1.1231, -1
M6E, 2021-11-24T16:36:00.000Z, 1.1231, 1.1231, 1.123, 1.1231, -1
M6E, 2021-11-24T16:37:00.000Z, 1.1231, 1.1233, 1.12305, 1.12325, -1
M6E, 2021-11-24T16:38:00.000Z, 1.12325, 1.12325, 1.1229, 1.1229, -1
M6E, 2021-11-24T16:39:00.000Z, 1.1229, 1.1231, 1.1229, 1.1231, -1
M6E, 2021-11-24T16:40:00.000Z, 1.1231, 1.1231, 1.1229, 1.12295, -1
M6E, 2021-11-24T16:41:00.000Z, 1.12295, 1.12305, 1.12285, 1.123, -1
M6E, 2021-11-24T16:42:00.000Z, 1.123, 1.12305, 1.123, 1.12305, -1
M6E, 2021-11-24T16:43:00.000Z, 1.12305, 1.1232, 1.123, 1.1231, -1
M6E, 2021-11-24T16:44:00.000Z, 1.1231, 1.12315, 1.123, 1.1231, -1
M6E, 2021-11-24T16:45:00.000Z, 1.1231, 1.1233, 1.1231, 1.12315, -1
M6E, 2021-11-24T16:46:00.000Z, 1.12315, 1.12335, 1.1231, 1.12335, -1
M6E, 2021-11-24T16:47:00.000Z, 1.12335, 1.1234, 1.1232, 1.12325, -1
M6E, 2021-11-24T16:48:00.000Z, 1.12325, 1.1233, 1.1232, 1.1232, -1
M6E, 2021-11-24T16:49:00.000Z, 1.1232, 1.1232, 1.1231, 1.12315, -1
M6E, 2021-11-24T16:50:00.000Z, 1.12315, 1.12315, 1.12305, 1.1231, -1
M6E, 2021-11-24T16:51:00.000Z, 1.1231, 1.12315, 1.12295, 1.1231, -1
M6E, 2021-11-24T16:52:00.000Z, 1.1231, 1.12315, 1.12285, 1.1229, -1
M6E, 2021-11-24T16:53:00.000Z, 1.1229, 1.1232, 1.1229, 1.12305, -1
M6E, 2021-11-24T16:54:00.000Z, 1.12305, 1.1231, 1.1229, 1.1229, -1
M6E, 2021-11-24T16:55:00.000Z, 1.1229, 1.1229, 1.1227, 1.1227, -1
M6E, 2021-11-24T16:56:00.000Z, 1.1227, 1.1229, 1.1227, 1.1227, -1
M6E, 2021-11-24T16:57:00.000Z, 1.1227, 1.1228, 1.1227, 1.1228, -1
M6E, 2021-11-24T16:58:00.000Z, 1.1228, 1.12295, 1.1228, 1.12285, -1
M6E, 2021-11-24T16:59:00.000Z, 1.12285, 1.123, 1.12285, 1.123, -1
M6E, 2021-11-24T17:00:00.000Z, 1.123, 1.1231, 1.12295, 1.1231, -1
M6E, 2021-11-24T17:01:00.000Z, 1.1231, 1.1231, 1.1228, 1.1228, -1
M6E, 2021-11-24T17:02:00.000Z, 1.1228, 1.1229, 1.12275, 1.12275, -1
M6E, 2021-11-24T17:03:00.000Z, 1.12275, 1.12275, 1.1227, 1.1227, -1
M6E, 2021-11-24T17:04:00.000Z, 1.1227, 1.1228, 1.12265, 1.1228, -1
M6E, 2021-11-24T17:05:00.000Z, 1.1228, 1.1229, 1.1227, 1.1227, -1
M6E, 2021-11-24T17:06:00.000Z, 1.1227, 1.12285, 1.12265, 1.1228, -1
M6E, 2021-11-24T17:07:00.000Z, 1.1228, 1.1229, 1.1227, 1.12275, -1
M6E, 2021-11-24T17:08:00.000Z, 1.12275, 1.1228, 1.12275, 1.12275, -1
M6E, 2021-11-24T17:09:00.000Z, 1.12275, 1.1228, 1.12275, 1.1228, -1
M6E, 2021-11-24T17:10:00.000Z, 1.1228, 1.1228, 1.1227, 1.1228, -1
M6E, 2021-11-24T17:11:00.000Z, 1.1228, 1.1228, 1.12265, 1.1227, -1
M6E, 2021-11-24T17:12:00.000Z, 1.1227, 1.1227, 1.1226, 1.1226, -1
M6E, 2021-11-24T17:13:00.000Z, 1.1226, 1.1226, 1.12255, 1.12255, -1
M6E, 2021-11-24T17:14:00.000Z, 1.12255, 1.1226, 1.12245, 1.1225, -1
M6E, 2021-11-24T17:15:00.000Z, 1.1225, 1.12255, 1.1224, 1.1225, -1
M6E, 2021-11-24T17:16:00.000Z, 1.1225, 1.1227, 1.12245, 1.12265, -1
M6E, 2021-11-24T17:17:00.000Z, 1.12265, 1.1228, 1.1226, 1.12275, -1
M6E, 2021-11-24T17:18:00.000Z, 1.12275, 1.1228, 1.1226, 1.1227, -1
M6E, 2021-11-24T17:19:00.000Z, 1.1227, 1.1227, 1.12265, 1.12265, -1
M6E, 2021-11-24T17:20:00.000Z, 1.12265, 1.1227, 1.1226, 1.1226, -1
M6E, 2021-11-24T17:21:00.000Z, 1.1226, 1.1228, 1.1226, 1.12275, -1
M6E, 2021-11-24T17:22:00.000Z, 1.12275, 1.1228, 1.12265, 1.1227, -1
M6E, 2021-11-24T17:23:00.000Z, 1.1227, 1.1227, 1.1226, 1.1226, -1
M6E, 2021-11-24T17:24:00.000Z, 1.1226, 1.1227, 1.1226, 1.12265, -1
M6E, 2021-11-24T17:25:00.000Z, 1.12265, 1.12265, 1.12245, 1.1225, -1
M6E, 2021-11-24T17:26:00.000Z, 1.1225, 1.1225, 1.1224, 1.12245, -1
M6E, 2021-11-24T17:27:00.000Z, 1.12245, 1.12255, 1.12245, 1.1225, -1
M6E, 2021-11-24T17:28:00.000Z, 1.1225, 1.12255, 1.12245, 1.1225, -1
M6E, 2021-11-24T17:29:00.000Z, 1.1225, 1.1226, 1.1225, 1.1225, -1
M6E, 2021-11-24T17:30:00.000Z, 1.1225, 1.1225, 1.1225, 1.1225, -1
M6E, 2021-11-24T17:31:00.000Z, 1.1225, 1.12255, 1.12245, 1.1225, -1
M6E, 2021-11-24T17:32:00.000Z, 1.1225, 1.1227, 1.1225, 1.1226, -1
M6E, 2021-11-24T17:33:00.000Z, 1.1226, 1.12265, 1.1226, 1.1226, -1
M6E, 2021-11-24T17:34:00.000Z, 1.1226, 1.12265, 1.12255, 1.12255, -1
M6E, 2021-11-24T17:35:00.000Z, 1.12255, 1.1226, 1.12255, 1.1226, -1
M6E, 2021-11-24T17:36:00.000Z, 1.1226, 1.1227, 1.12255, 1.12265, -1
M6E, 2021-11-24T17:37:00.000Z, 1.12265, 1.1227, 1.12265, 1.1227, -1
M6E, 2021-11-24T17:38:00.000Z, 1.1227, 1.1227, 1.1226, 1.1226, -1
M6E, 2021-11-24T17:39:00.000Z, 1.1226, 1.1227, 1.1226, 1.12265, -1
M6E, 2021-11-24T17:40:00.000Z, 1.12265, 1.12275, 1.12255, 1.1226, -1
M6E, 2021-11-24T17:41:00.000Z, 1.1226, 1.12265, 1.1226, 1.1226, -1
M6E, 2021-11-24T17:42:00.000Z, 1.1226, 1.1227, 1.1225, 1.1226, -1
M6E, 2021-11-24T17:43:00.000Z, 1.1226, 1.1226, 1.1225, 1.12255, -1
M6E, 2021-11-24T17:44:00.000Z, 1.12255, 1.1227, 1.1225, 1.12265, -1
M6E, 2021-11-24T17:45:00.000Z, 1.12265, 1.12265, 1.1226, 1.12265, -1
M6E, 2021-11-24T17:46:00.000Z, 1.12265, 1.12275, 1.1226, 1.1227, -1
M6E, 2021-11-24T17:47:00.000Z, 1.1227, 1.1228, 1.1227, 1.1227, -1
M6E, 2021-11-24T17:48:00.000Z, 1.1227, 1.1228, 1.1226, 1.1226, -1
M6E, 2021-11-24T17:49:00.000Z, 1.1226, 1.1226, 1.12255, 1.12255, -1
M6E, 2021-11-24T17:50:00.000Z, 1.12255, 1.1226, 1.12255, 1.12255, -1
M6E, 2021-11-24T17:51:00.000Z, 1.12255, 1.1226, 1.12255, 1.1226, -1
M6E, 2021-11-24T17:52:00.000Z, 1.1226, 1.1226, 1.1226, 1.1226, -1
M6E, 2021-11-24T17:53:00.000Z, 1.1226, 1.1226, 1.12255, 1.12255, -1
M6E, 2021-11-24T17:54:00.000Z, 1.12255, 1.1226, 1.12255, 1.1226, -1
M6E, 2021-11-24T17:55:00.000Z, 1.1226, 1.1229, 1.1226, 1.1228, -1
M6E, 2021-11-24T17:56:00.000Z, 1.1228, 1.1229, 1.1228, 1.1228, -1
M6E, 2021-11-24T17:57:00.000Z, 1.1228, 1.1229, 1.1228, 1.1229, -1
M6E, 2021-11-24T17:58:00.000Z, 1.1229, 1.123, 1.12285, 1.1229, -1
M6E, 2021-11-24T17:59:00.000Z, 1.1229, 1.12305, 1.1229, 1.123, -1
M6E, 2021-11-24T18:00:00.000Z, 1.123, 1.123, 1.1227, 1.12285, -1
M6E, 2021-11-24T18:01:00.000Z, 1.12285, 1.1229, 1.1227, 1.1227, -1
M6E, 2021-11-24T18:02:00.000Z, 1.1227, 1.123, 1.1227, 1.1229, -1
M6E, 2021-11-24T18:03:00.000Z, 1.1229, 1.123, 1.1229, 1.12295, -1
M6E, 2021-11-24T18:04:00.000Z, 1.12295, 1.123, 1.12295, 1.12295, -1
M6E, 2021-11-24T18:05:00.000Z, 1.12295, 1.12305, 1.12295, 1.123, -1
M6E, 2021-11-24T18:06:00.000Z, 1.123, 1.123, 1.12295, 1.12295, -1
M6E, 2021-11-24T18:07:00.000Z, 1.12295, 1.1231, 1.12295, 1.1231, -1
M6E, 2021-11-24T18:08:00.000Z, 1.1231, 1.1232, 1.1231, 1.1232, -1
M6E, 2021-11-24T18:09:00.000Z, 1.1232, 1.1232, 1.1231, 1.1231, -1
M6E, 2021-11-24T18:10:00.000Z, 1.1231, 1.1231, 1.12305, 1.1231, -1
M6E, 2021-11-24T18:11:00.000Z, 1.1231, 1.1231, 1.12305, 1.12305, -1
M6E, 2021-11-24T18:12:00.000Z, 1.12305, 1.1231, 1.12305, 1.1231, -1
M6E, 2021-11-24T18:13:00.000Z, 1.1231, 1.1232, 1.1231, 1.1231, -1
M6E, 2021-11-24T18:14:00.000Z, 1.1231, 1.12315, 1.12305, 1.12305, -1
M6E, 2021-11-24T18:15:00.000Z, 1.12305, 1.1231, 1.12305, 1.1231, -1
M6E, 2021-11-24T18:16:00.000Z, 1.1231, 1.1231, 1.12305, 1.12305, -1
M6E, 2021-11-24T18:17:00.000Z, 1.12305, 1.1231, 1.12305, 1.1231, -1
M6E, 2021-11-24T18:18:00.000Z, 1.1231, 1.1231, 1.12305, 1.1231, -1
M6E, 2021-11-24T18:19:00.000Z, 1.1231, 1.1231, 1.1228, 1.12295, -1
M6E, 2021-11-24T18:20:00.000Z, 1.12295, 1.123, 1.1229, 1.1229, -1
M6E, 2021-11-24T18:21:00.000Z, 1.1229, 1.12295, 1.1229, 1.1229, -1
M6E, 2021-11-24T18:22:00.000Z, 1.1229, 1.1231, 1.1229, 1.1231, -1
M6E, 2021-11-24T18:23:00.000Z, 1.1231, 1.12315, 1.1231, 1.12315, -1
M6E, 2021-11-24T18:24:00.000Z, 1.12315, 1.12315, 1.1231, 1.12315, -1
M6E, 2021-11-24T18:25:00.000Z, 1.12315, 1.12315, 1.123, 1.1231, -1
M6E, 2021-11-24T18:26:00.000Z, 1.1231, 1.1231, 1.12305, 1.1231, -1
M6E, 2021-11-24T18:27:00.000Z, 1.1231, 1.1231, 1.123, 1.123, -1
M6E, 2021-11-24T18:28:00.000Z, 1.123, 1.1231, 1.1229, 1.1229, -1
M6E, 2021-11-24T18:29:00.000Z, 1.1229, 1.123, 1.1229, 1.12295, -1
M6E, 2021-11-24T18:30:00.000Z, 1.12295, 1.123, 1.1228, 1.1229, -1
M6E, 2021-11-24T18:31:00.000Z, 1.1229, 1.1229, 1.1228, 1.1229, -1
M6E, 2021-11-24T18:32:00.000Z, 1.1229, 1.1229, 1.1229, 1.1229, -1
M6E, 2021-11-24T18:33:00.000Z, 1.1229, 1.1229, 1.1228, 1.12285, -1
M6E, 2021-11-24T18:34:00.000Z, 1.12285, 1.12285, 1.1227, 1.12275, -1
M6E, 2021-11-24T18:35:00.000Z, 1.12275, 1.1229, 1.12275, 1.1228, -1
M6E, 2021-11-24T18:36:00.000Z, 1.1228, 1.1229, 1.1228, 1.1229, -1
M6E, 2021-11-24T18:37:00.000Z, 1.1229, 1.1229, 1.1228, 1.1228, -1
M6E, 2021-11-24T18:38:00.000Z, 1.1228, 1.1228, 1.1227, 1.1228, -1
M6E, 2021-11-24T18:39:00.000Z, 1.1228, 1.1228, 1.1228, 1.1228, -1
M6E, 2021-11-24T18:40:00.000Z, 1.1228, 1.1228, 1.1227, 1.1227, -1
M6E, 2021-11-24T18:41:00.000Z, 1.1227, 1.1228, 1.1227, 1.1227, -1
M6E, 2021-11-24T18:42:00.000Z, 1.1227, 1.1227, 1.12265, 1.1227, -1
M6E, 2021-11-24T18:43:00.000Z, 1.1227, 1.1227, 1.1226, 1.1226, -1
M6E, 2021-11-24T18:44:00.000Z, 1.1226, 1.1227, 1.1226, 1.1226, -1
M6E, 2021-11-24T18:45:00.000Z, 1.1226, 1.1227, 1.1226, 1.1227, -1
M6E, 2021-11-24T18:46:00.000Z, 1.1227, 1.1228, 1.1227, 1.1228, -1
M6E, 2021-11-24T18:47:00.000Z, 1.1228, 1.1229, 1.12275, 1.1228, -1
M6E, 2021-11-24T18:48:00.000Z, 1.1228, 1.1229, 1.1228, 1.1229, -1
M6E, 2021-11-24T18:49:00.000Z, 1.1229, 1.1229, 1.1228, 1.1228, -1
M6E, 2021-11-24T18:50:00.000Z, 1.1228, 1.1229, 1.1228, 1.1228, -1
M6E, 2021-11-24T18:51:00.000Z, 1.1228, 1.12285, 1.1228, 1.1228, -1
M6E, 2021-11-24T18:52:00.000Z, 1.1228, 1.1229, 1.1227, 1.1227, -1
M6E, 2021-11-24T18:53:00.000Z, 1.1227, 1.1228, 1.1227, 1.1227, -1
M6E, 2021-11-24T18:54:00.000Z, 1.1227, 1.1228, 1.1227, 1.1228, -1
M6E, 2021-11-24T18:55:00.000Z, 1.1228, 1.1228, 1.12275, 1.1228, -1
M6E, 2021-11-24T18:56:00.000Z, 1.1228, 1.1228, 1.1227, 1.1227, -1
M6E, 2021-11-24T18:57:00.000Z, 1.1227, 1.1228, 1.1227, 1.1227, -1
M6E, 2021-11-24T18:58:00.000Z, 1.1227, 1.1228, 1.1227, 1.12275, -1
M6E, 2021-11-24T18:59:00.000Z, 1.12275, 1.1229, 1.12265, 1.1229, -1
M6E, 2021-11-24T19:00:00.000Z, 1.1229, 1.1229, 1.1229, 1.1229, -1
M6E, 2021-11-24T19:01:00.000Z, 1.1229, 1.1229, 1.1229, 1.1229, -1
M6E, 2021-11-24T19:02:00.000Z, 1.1229, 1.1229, 1.1229, 1.1229, -1
M6E, 2021-11-24T19:03:00.000Z, 1.1229, 1.123, 1.1227, 1.1228, -1
M6E, 2021-11-24T19:04:00.000Z, 1.1228, 1.1232, 1.1228, 1.12305, -1
M6E, 2021-11-24T19:05:00.000Z, 1.12305, 1.12325, 1.1229, 1.123, -1
M6E, 2021-11-24T19:06:00.000Z, 1.123, 1.1232, 1.123, 1.1232, -1
M6E, 2021-11-24T19:07:00.000Z, 1.1232, 1.1232, 1.12295, 1.12295, -1
M6E, 2021-11-24T19:08:00.000Z, 1.12295, 1.12295, 1.12255, 1.1226, -1
M6E, 2021-11-24T19:09:00.000Z, 1.1226, 1.1227, 1.1226, 1.1226, -1
M6E, 2021-11-24T19:10:00.000Z, 1.1226, 1.1226, 1.12235, 1.1224, -1
M6E, 2021-11-24T19:11:00.000Z, 1.1224, 1.1225, 1.1223, 1.1225, -1
M6E, 2021-11-24T19:12:00.000Z, 1.1225, 1.1226, 1.1225, 1.1226, -1
M6E, 2021-11-24T19:13:00.000Z, 1.1226, 1.1226, 1.1225, 1.1226, -1
M6E, 2021-11-24T19:14:00.000Z, 1.1226, 1.1227, 1.1226, 1.1227, -1
M6E, 2021-11-24T19:15:00.000Z, 1.1227, 1.1228, 1.1226, 1.1228, -1
